feature_mode,dimensions,case_id,group,prompt,expected_id,selected_id,ranked_first_id,correct,ranked_correct,abstained,input_rejected,top_score,expected_score,answer,error
words,1024,n07,null,Wie viel kostet morgen ein Kilogramm Gold?,,f30,f30,False,False,False,False,0.22360679774997913,,Das Kilogramm ist die SI-Einheit der Masse.,
words,1024,n08,null,,,,f01,True,False,True,True,0.0,,,Prompt must contain text
words,1024,n09,null,zxqv jjjzz 983742095,,,f05,True,False,True,False,3.892285799222961e-17,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,n10,null,Erfinde ein bislang unbekanntes mathematisches Theorem mit Beweis.,,,f10,True,False,True,False,0.18257418583505547,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,s01,semantic_no_overlap,Welches Haustier sollte täglich spazieren gehen?,p01,,f04,False,False,True,False,4.0007060164715114e-17,8.348356728138384e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,s02,semantic_no_overlap,Wer diagnostiziert Leiden bei Patienten?,p02,,f13,False,False,True,False,0.2581988897471615,-2.7647155398380363e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,s03,semantic_no_overlap,Welche Berufsgruppe steuert Wasserfahrzeuge?,p03,,f16,False,False,True,False,0.23570226039551612,-1.3871011544236422e-17,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,s04,semantic_no_overlap,Womit hält man sich an frostigen Tagen warm?,p04,,f24,False,False,True,False,2.3635607360183997e-17,-1.1275702593849246e-17,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,s05,semantic_no_overlap,Was hilft dem Organismus beim nächtlichen Regenerieren?,p05,,f27,False,False,True,False,1.5341460740669888e-17,3.0357660829594124e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,s06,semantic_no_overlap,Was tankt ein benzinbetriebenes Auto?,p06,,f08,False,False,True,False,6.066111155056397e-17,-5.204170427930421e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,s07,semantic_no_overlap,Welche Künstler erschaffen Gemälde?,p07,,f23,False,False,True,False,1.723881454251952e-17,-6.776263578034403e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,1024,s08,semantic_no_overlap,Wer löscht lodernde Flammen?,p08,,f29,False,False,True,False,0.2357022603955159,-1.5016200088924236e-17,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,4096,q01,known,Wie heißt die Hauptstadt Frankreichs?,f01,f01,f01,True,True,False,False,0.6666666666666675,0.6666666666666675,Die Hauptstadt Frankreichs ist Paris.,
words,4096,q02,known,Welche Hauptstadt hat Japan?,f02,f01,f01,False,False,False,False,0.4082482904638626,0.35355339059327434,Die Hauptstadt Frankreichs ist Paris.,
words,4096,q03,known,Welche Stadt ist Italiens Hauptstadt?,f03,f03,f03,True,True,False,False,0.6666666666666661,0.6666666666666661,Die Hauptstadt Italiens ist Rom.,
words,4096,q04,known,Bei welcher Temperatur gefriert reines Wasser bei Normaldruck?,f04,f04,f04,True,True,False,False,0.6761234037828134,0.6761234037828134,Reines Wasser gefriert bei Normaldruck bei null Grad Celsius.,
words,4096,q05,known,Bei wie viel Grad siedet Wasser unter Normaldruck?,f05,f05,f05,True,True,False,False,0.6761234037828128,0.6761234037828128,Reines Wasser siedet bei Normaldruck bei hundert Grad Celsius.,
words,4096,q06,known,Wie lange benötigt die Erde für einen Umlauf um die Sonne?,f06,f06,f06,True,True,False,False,0.676123403782814,0.676123403782814,Die Erde benötigt für einen Umlauf um die Sonne ungefähr 365 Tage.,
words,4096,q07,known,Wie viele Tage dauert ein Umlauf des Mondes relativ zu Sternen?,f07,f07,f07,True,True,False,False,0.7559289460184556,0.7559289460184556,"Ein Umlauf des Mondes relativ zu den Sternen dauert ungefähr 27,3 Tage.",
words,4096,q08,known,Was geschieht bei der Photosynthese von Pflanzen?,f08,f08,f08,True,True,False,False,0.4714045207910314,0.4714045207910314,Bei der Photosynthese wandeln Pflanzen Lichtenergie in chemische Energie um.,
words,4096,q09,known,Welche Funktion erfüllen Mitochondrien in Zellen?,f09,f09,f09,True,True,False,False,0.3535533905932741,0.3535533905932741,Mitochondrien stellen in vielen Zellen einen großen Teil des ATP bereit.,
words,4096,q10,known,Welche Rolle spielen Bienen für die Bestäubung?,f10,f10,f10,True,True,False,False,0.44721359549995904,0.44721359549995904,Bienen unterstützen die Bestäubung zahlreicher Blütenpflanzen.,
words,4096,q11,known,Wie viele Arme besitzt ein Oktopus?,f11,f11,f11,True,True,False,False,0.7499999999999986,0.7499999999999986,Ein Oktopus besitzt acht Arme.,
words,4096,q12,known,Wie viele Beine besitzen Spinnen?,f12,f12,f12,True,True,False,False,0.7499999999999996,0.7499999999999996,Spinnen besitzen acht Beine.,
words,4096,q13,known,Sind Wale Säugetiere?,f13,f13,f13,True,True,False,False,0.31622776601683766,0.31622776601683766,Wale gehören zu den Säugetieren und atmen Luft.,
words,4096,q14,known,Leitet Kupfer elektrischen Strom?,f14,f14,f14,True,True,False,False,0.8164965809277269,0.8164965809277269,Kupfer leitet elektrischen Strom sehr gut.,
words,4096,q15,known,Warum kann Fensterglas unter Belastung brechen?,f15,f15,f15,True,True,False,False,0.7745966692414842,0.7745966692414842,Gewöhnliches Fensterglas ist spröde und kann unter Belastung brechen.,
words,4096,q16,known,In welche Anteile zerlegt eine Fourierreihe periodische Funktionen?,f16,f16,f16,True,True,False,False,0.5477225575051659,0.5477225575051659,Eine Fourierreihe zerlegt eine periodische Funktion in Sinus- und Kosinusanteile.,
words,4096,q17,known,Wie entsteht Interferenz zwischen Wellen?,f17,f17,f17,True,True,False,False,0.6708203932499367,0.6708203932499367,Interferenz entsteht durch die Überlagerung mehrerer Wellen.,
words,4096,q18,known,Wie berechnet man die Wellenlänge aus Frequenz und Geschwindigkeit?,f18,f18,f18,True,True,False,False,0.4472135954999569,0.4472135954999569,Die Wellenlänge ergibt sich aus der Ausbreitungsgeschwindigkeit geteilt durch die Frequenz.,
words,4096,q19,known,Was berechnet der FFT-Algorithmus?,f19,f19,f19,True,True,False,False,0.4714045207910329,0.4714045207910329,Die FFT ist ein schneller Algorithmus zur Berechnung der diskreten Fouriertransformation.,
words,4096,q20,known,Wie kodiert UTF-8 Unicode-Zeichen?,f20,f20,f20,True,True,False,False,0.790569415042094,0.790569415042094,UTF-8 kodiert Unicode-Zeichen als Folgen von einem bis vier Bytes.,
words,4096,q21,known,Sind Python-Listen veränderbar und geordnet?,f21,f21,f21,True,True,False,False,0.4082482904638629,0.4082482904638629,Python-Listen sind geordnete veränderbare Folgen von Objekten.,
words,4096,q22,known,Was bedeutet aufsteigende Sortierung bei Zahlen?,f22,f22,f22,True,True,False,False,0.6123724356957966,0.6123724356957966,Aufsteigende Sortierung ordnet Zahlen von klein nach groß.,
words,4096,q23,known,Wie hilft eine kryptografische Prüfsumme bei Veränderungen der Daten?,f23,f23,f23,True,True,False,False,0.6761234037828101,0.6761234037828101,Eine kryptografische Prüfsumme kann Veränderungen gespeicherter Daten erkennbar machen.,
words,4096,q24,known,Was speichert ein Kondensator?,f24,f24,f24,True,True,False,False,0.5345224838248489,0.5345224838248489,Ein Kondensator speichert elektrische Ladung und Energie im elektrischen Feld.,
words,4096,q25,known,Welche Einheit hat der elektrische Widerstand?,f25,f25,f25,True,True,False,False,0.5773502691896266,0.5773502691896266,Der elektrische Widerstand wird in Ohm gemessen.,
words,4096,q26,known,In welcher Einheit misst man elektrische Stromstärke?,f26,f26,f26,True,True,False,False,0.4999999999999996,0.4999999999999996,Die elektrische Stromstärke wird in Ampere gemessen.,
words,4096,q27,known,Welche Einheit verwendet man für elektrische Spannung?,f27,f27,f27,True,True,False,False,0.49999999999999994,0.49999999999999994,Die elektrische Spannung wird in Volt gemessen.,
words,4096,q28,known,Was schwingt im Inneren einer Flöte?,f28,f28,f28,True,True,False,False,0.5163977794943219,0.5163977794943219,Bei einer Flöte schwingt hauptsächlich die Luftsäule im Instrument.,
words,4096,q29,known,Wie erzeugen gestrichene Saiten einer Geige Schall?,f29,f29,f29,True,True,False,False,0.5477225575051667,0.5477225575051667,Bei einer Geige regen gestrichene Saiten den schallabstrahlenden Korpus an.,
words,4096,q30,known,Welche Größe misst man in Kilogramm?,f30,f30,f30,True,True,False,False,0.28867513459481314,0.28867513459481314,Das Kilogramm ist die SI-Einheit der Masse.,
words,4096,q31,known,Welche Größe wird in Meter angegeben?,f31,f31,f31,True,True,False,False,0.28867513459481287,0.28867513459481287,Der Meter ist die SI-Einheit der Länge.,
words,4096,q32,known,Welche Größe hat die SI-Einheit Sekunde?,f32,f32,f32,True,True,False,False,0.7500000000000006,0.7500000000000006,Die Sekunde ist die SI-Einheit der Zeit.,
words,4096,n01,null,Wer gewann gestern die Wahl in Atlantis?,,,f29,True,False,True,False,5.788284348356987e-17,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,4096,n02,null,Was ist mein persönliches Bankpasswort?,,,f16,True,False,True,False,9.303809892641235e-18,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,4096,n03,null,Nenne das geheime Rezept der Firma Wolkentrank.,,,f29,True,False,True,False,3.095397202446115e-17,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,4096,n04,null,Wie heißt die Hauptstadt Brasiliens?,,f02,f02,False,False,False,False,0.5773502691896248,,Die Hauptstadt Japans heißt Tokio.,
words,4096,n05,null,Welche Spannung benötigt das Gerät ZXQ-987?,,f27,f27,False,False,False,False,0.22360679774997894,,Die elektrische Spannung wird in Volt gemessen.,
words,4096,n06,null,Welcher Oktopus lebt in meinem Aquarium?,,f11,f11,False,False,False,False,0.2500000000000003,,Ein Oktopus besitzt acht Arme.,
words,4096,n07,null,Wie viel kostet morgen ein Kilogramm Gold?,,f30,f30,False,False,False,False,0.22360679774997916,,Das Kilogramm ist die SI-Einheit der Masse.,
words,4096,n08,null,,,,f01,True,False,True,True,0.0,,,Prompt must contain text
words,4096,n09,null,zxqv jjjzz 983742095,,,f01,True,False,True,False,1.4021444595668786e-16,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,4096,n10,null,Erfinde ein bislang unbekanntes mathematisches Theorem mit Beweis.,,,f23,True,False,True,False,1.0516761073109393e-17,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,4096,s01,semantic_no_overlap,Welches Haustier sollte täglich spazieren gehen?,p01,,f24,False,False,True,False,1.929879867024198e-17,-2.507217523872729e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,4096,s02,semantic_no_overlap,Wer diagnostiziert Leiden bei Patienten?,p02,,f07,False,False,True,False,1.7564075194265172e-17,-2.2090619264392153e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,4096,s03,semantic_no_overlap,Welche Berufsgruppe steuert Wasserfahrzeuge?,p03,,f01,False,False,True,False,3.3623819874206706e-17,-7.589415207398531e-19,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,4096,s04,semantic_no_overlap,Womit hält man sich an frostigen Tagen warm?,p04,,p08,False,False,True,False,2.4753690850559673e-17,-4.9060148304969076e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,4096,s05,semantic_no_overlap,Was hilft dem Organismus beim nächtlichen Regenerieren?,p05,,f05,False,False,True,False,1.8770250111155296e-17,-1.3247595295057257e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,4096,s06,semantic_no_overlap,Was tankt ein benzinbetriebenes Auto?,p06,,p01,False,False,True,False,1.1872013788716274e-17,3.7947076036992655e-19,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,4096,s07,semantic_no_overlap,Welche Künstler erschaffen Gemälde?,p07,,p01,False,False,True,False,1.7509865085640897e-17,2.710505431213761e-19,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,4096,s08,semantic_no_overlap,Wer löscht lodernde Flammen?,p08,,f06,False,False,True,False,8.944667923005412e-18,-4.54009659728305e-19,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,16384,q01,known,Wie heißt die Hauptstadt Frankreichs?,f01,f01,f01,True,True,False,False,0.6666666666666666,0.6666666666666666,Die Hauptstadt Frankreichs ist Paris.,
words,16384,q02,known,Welche Hauptstadt hat Japan?,f02,f01,f01,False,False,False,False,0.4082482904638625,0.3535533905932726,Die Hauptstadt Frankreichs ist Paris.,
words,16384,q03,known,Welche Stadt ist Italiens Hauptstadt?,f03,f03,f03,True,True,False,False,0.6666666666666647,0.6666666666666647,Die Hauptstadt Italiens ist Rom.,
words,16384,q04,known,Bei welcher Temperatur gefriert reines Wasser bei Normaldruck?,f04,f04,f04,True,True,False,False,0.6761234037828142,0.6761234037828142,Reines Wasser gefriert bei Normaldruck bei null Grad Celsius.,
words,16384,q05,known,Bei wie viel Grad siedet Wasser unter Normaldruck?,f05,f05,f05,True,True,False,False,0.676123403782816,0.676123403782816,Reines Wasser siedet bei Normaldruck bei hundert Grad Celsius.,
words,16384,q06,known,Wie lange benötigt die Erde für einen Umlauf um die Sonne?,f06,f06,f06,True,True,False,False,0.6761234037828129,0.6761234037828129,Die Erde benötigt für einen Umlauf um die Sonne ungefähr 365 Tage.,
words,16384,q07,known,Wie viele Tage dauert ein Umlauf des Mondes relativ zu Sternen?,f07,f07,f07,True,True,False,False,0.7559289460184532,0.7559289460184532,"Ein Umlauf des Mondes relativ zu den Sternen dauert ungefähr 27,3 Tage.",
words,16384,q08,known,Was geschieht bei der Photosynthese von Pflanzen?,f08,f08,f08,True,True,False,False,0.47140452079103196,0.47140452079103196,Bei der Photosynthese wandeln Pflanzen Lichtenergie in chemische Energie um.,
words,16384,q09,known,Welche Funktion erfüllen Mitochondrien in Zellen?,f09,f09,f09,True,True,False,False,0.3535533905932739,0.3535533905932739,Mitochondrien stellen in vielen Zellen einen großen Teil des ATP bereit.,
words,16384,q10,known,Welche Rolle spielen Bienen für die Bestäubung?,f10,f10,f10,True,True,False,False,0.44721359549996004,0.44721359549996004,Bienen unterstützen die Bestäubung zahlreicher Blütenpflanzen.,
words,16384,q11,known,Wie viele Arme besitzt ein Oktopus?,f11,f11,f11,True,True,False,False,0.7500000000000022,0.7500000000000022,Ein Oktopus besitzt acht Arme.,
words,16384,q12,known,Wie viele Beine besitzen Spinnen?,f12,f12,f12,True,True,False,False,0.749999999999996,0.749999999999996,Spinnen besitzen acht Beine.,
words,16384,q13,known,Sind Wale Säugetiere?,f13,f13,f13,True,True,False,False,0.31622776601683844,0.31622776601683844,Wale gehören zu den Säugetieren und atmen Luft.,
words,16384,q14,known,Leitet Kupfer elektrischen Strom?,f14,f14,f14,True,True,False,False,0.8164965809277293,0.8164965809277293,Kupfer leitet elektrischen Strom sehr gut.,
words,16384,q15,known,Warum kann Fensterglas unter Belastung brechen?,f15,f15,f15,True,True,False,False,0.7745966692414774,0.7745966692414774,Gewöhnliches Fensterglas ist spröde und kann unter Belastung brechen.,
words,16384,q16,known,In welche Anteile zerlegt eine Fourierreihe periodische Funktionen?,f16,f16,f16,True,True,False,False,0.5477225575051663,0.5477225575051663,Eine Fourierreihe zerlegt eine periodische Funktion in Sinus- und Kosinusanteile.,
words,16384,q17,known,Wie entsteht Interferenz zwischen Wellen?,f17,f17,f17,True,True,False,False,0.6708203932499397,0.6708203932499397,Interferenz entsteht durch die Überlagerung mehrerer Wellen.,
words,16384,q18,known,Wie berechnet man die Wellenlänge aus Frequenz und Geschwindigkeit?,f18,f18,f18,True,True,False,False,0.447213595499959,0.447213595499959,Die Wellenlänge ergibt sich aus der Ausbreitungsgeschwindigkeit geteilt durch die Frequenz.,
words,16384,q19,known,Was berechnet der FFT-Algorithmus?,f19,f19,f19,True,True,False,False,0.47140452079102935,0.47140452079102935,Die FFT ist ein schneller Algorithmus zur Berechnung der diskreten Fouriertransformation.,
words,16384,q20,known,Wie kodiert UTF-8 Unicode-Zeichen?,f20,f20,f20,True,True,False,False,0.7905694150421007,0.7905694150421007,UTF-8 kodiert Unicode-Zeichen als Folgen von einem bis vier Bytes.,
words,16384,q21,known,Sind Python-Listen veränderbar und geordnet?,f21,f21,f21,True,True,False,False,0.40824829046386135,0.40824829046386135,Python-Listen sind geordnete veränderbare Folgen von Objekten.,
words,16384,q22,known,Was bedeutet aufsteigende Sortierung bei Zahlen?,f22,f22,f22,True,True,False,False,0.6123724356957944,0.6123724356957944,Aufsteigende Sortierung ordnet Zahlen von klein nach groß.,
words,16384,q23,known,Wie hilft eine kryptografische Prüfsumme bei Veränderungen der Daten?,f23,f23,f23,True,True,False,False,0.6761234037828155,0.6761234037828155,Eine kryptografische Prüfsumme kann Veränderungen gespeicherter Daten erkennbar machen.,
words,16384,q24,known,Was speichert ein Kondensator?,f24,f24,f24,True,True,False,False,0.5345224838248483,0.5345224838248483,Ein Kondensator speichert elektrische Ladung und Energie im elektrischen Feld.,
words,16384,q25,known,Welche Einheit hat der elektrische Widerstand?,f25,f25,f25,True,True,False,False,0.5773502691896271,0.5773502691896271,Der elektrische Widerstand wird in Ohm gemessen.,
words,16384,q26,known,In welcher Einheit misst man elektrische Stromstärke?,f26,f26,f26,True,True,False,False,0.49999999999999595,0.49999999999999595,Die elektrische Stromstärke wird in Ampere gemessen.,
words,16384,q27,known,Welche Einheit verwendet man für elektrische Spannung?,f27,f27,f27,True,True,False,False,0.49999999999999956,0.49999999999999956,Die elektrische Spannung wird in Volt gemessen.,
words,16384,q28,known,Was schwingt im Inneren einer Flöte?,f28,f28,f28,True,True,False,False,0.5163977794943224,0.5163977794943224,Bei einer Flöte schwingt hauptsächlich die Luftsäule im Instrument.,
words,16384,q29,known,Wie erzeugen gestrichene Saiten einer Geige Schall?,f29,f29,f29,True,True,False,False,0.5477225575051677,0.5477225575051677,Bei einer Geige regen gestrichene Saiten den schallabstrahlenden Korpus an.,
words,16384,q30,known,Welche Größe misst man in Kilogramm?,f30,f30,f30,True,True,False,False,0.28867513459481103,0.28867513459481103,Das Kilogramm ist die SI-Einheit der Masse.,
words,16384,q31,known,Welche Größe wird in Meter angegeben?,f31,f31,f31,True,True,False,False,0.2886751345948137,0.2886751345948137,Der Meter ist die SI-Einheit der Länge.,
words,16384,q32,known,Welche Größe hat die SI-Einheit Sekunde?,f32,f32,f32,True,True,False,False,0.7499999999999994,0.7499999999999994,Die Sekunde ist die SI-Einheit der Zeit.,
words,16384,n01,null,Wer gewann gestern die Wahl in Atlantis?,,,f29,True,False,True,False,1.242089113853706e-17,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,16384,n02,null,Was ist mein persönliches Bankpasswort?,,,f01,True,False,True,False,3.805210812245219e-17,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,16384,n03,null,Nenne das geheime Rezept der Firma Wolkentrank.,,,f08,True,False,True,False,1.0743765902973546e-17,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,16384,n04,null,Wie heißt die Hauptstadt Brasiliens?,,f02,f02,False,False,False,False,0.5773502691896281,,Die Hauptstadt Japans heißt Tokio.,
words,16384,n05,null,Welche Spannung benötigt das Gerät ZXQ-987?,,f27,f27,False,False,False,False,0.22360679774997932,,Die elektrische Spannung wird in Volt gemessen.,
words,16384,n06,null,Welcher Oktopus lebt in meinem Aquarium?,,f11,f11,False,False,False,False,0.24999999999999978,,Ein Oktopus besitzt acht Arme.,
words,16384,n07,null,Wie viel kostet morgen ein Kilogramm Gold?,,f30,f30,False,False,False,False,0.2236067977499793,,Das Kilogramm ist die SI-Einheit der Masse.,
words,16384,n08,null,,,,f01,True,False,True,True,0.0,,,Prompt must contain text
words,16384,n09,null,zxqv jjjzz 983742095,,,f04,True,False,True,False,2.137504583055172e-16,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,16384,n10,null,Erfinde ein bislang unbekanntes mathematisches Theorem mit Beweis.,,,p01,True,False,True,False,8.253489038045903e-18,,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,16384,s01,semantic_no_overlap,Welches Haustier sollte täglich spazieren gehen?,p01,,f26,False,False,True,False,1.0258585430786282e-16,-5.522654816098038e-19,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,16384,s02,semantic_no_overlap,Wer diagnostiziert Leiden bei Patienten?,p02,,f06,False,False,True,False,4.359847986107335e-17,-2.3191762095822743e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,16384,s03,semantic_no_overlap,Welche Berufsgruppe steuert Wasserfahrzeuge?,p03,,f21,False,False,True,False,6.1833405149563925e-18,1.3552527156068805e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,16384,s04,semantic_no_overlap,Womit hält man sich an frostigen Tagen warm?,p04,,f01,False,False,True,False,5.008675223704129e-17,1.2841019480375193e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,16384,s05,semantic_no_overlap,Was hilft dem Organismus beim nächtlichen Regenerieren?,p05,,f03,False,False,True,False,7.588991690924904e-18,6.539094352803199e-19,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,16384,s06,semantic_no_overlap,Was tankt ein benzinbetriebenes Auto?,p06,,p08,False,False,True,False,4.997494388800372e-18,-1.0164395367051604e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,16384,s07,semantic_no_overlap,Welche Künstler erschaffen Gemälde?,p07,,f14,False,False,True,False,5.95633568509224e-18,-2.676624113323589e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
words,16384,s08,semantic_no_overlap,Wer löscht lodernde Flammen?,p08,,f05,False,False,True,False,4.47614560976535e-17,2.4970531285056774e-18,Keine ausreichend passende gespeicherte Textstelle gefunden.,
hybrid,256,q01,known,Wie heißt die Hauptstadt Frankreichs?,f01,f01,f01,True,True,False,False,0.6955838998998464,0.6955838998998464,Die Hauptstadt Frankreichs ist Paris.,
hybrid,256,q02,known,Welche Hauptstadt hat Japan?,f02,f03,f03,False,False,False,False,0.4673457875758336,0.45413123068417915,Die Hauptstadt Italiens ist Rom.,
hybrid,256,q03,known,Welche Stadt ist Italiens Hauptstadt?,f03,f03,f03,True,True,False,False,0.721338135655501,0.721338135655501,Die Hauptstadt Italiens ist Rom.,
hybrid,256,q04,known,Bei welcher Temperatur gefriert reines Wasser bei Normaldruck?,f04,f04,f04,True,True,False,False,0.6938612753681832,0.6938612753681832,Reines Wasser gefriert bei Normaldruck bei null Grad Celsius.,
hybrid,256,q05,known,Bei wie viel Grad siedet Wasser unter Normaldruck?,f05,f05,f05,True,True,False,False,0.6688801100694691,0.6688801100694691,Reines Wasser siedet bei Normaldruck bei hundert Grad Celsius.,
hybrid,256,q06,known,Wie lange benötigt die Erde für einen Umlauf um die Sonne?,f06,f06,f06,True,True,False,False,0.6770833917494593,0.6770833917494593,Die Erde benötigt für einen Umlauf um die Sonne ungefähr 365 Tage.,
hybrid,256,q07,known,Wie viele Tage dauert ein Umlauf des Mondes relativ zu Sternen?,f07,f07,f07,True,True,False,False,0.8081185920874822,0.8081185920874822,"Ein Umlauf des Mondes relativ zu den Sternen dauert ungefähr 27,3 Tage.",
hybrid,256,q08,known,Was geschieht bei der Photosynthese von Pflanzen?,f08,f08,f08,True,True,False,False,0.5034255537436964,0.5034255537436964,Bei der Photosynthese wandeln Pflanzen Lichtenergie in chemische Energie um.,
hybrid,256,q09,known,Welche Funktion erfüllen Mitochondrien in Zellen?,f09,f09,f09,True,True,False,False,0.5416246792980195,0.5416246792980195,Mitochondrien stellen in vielen Zellen einen großen Teil des ATP bereit.,
hybrid,256,q10,known,Welche Rolle spielen Bienen für die Bestäubung?,f10,f10,f10,True,True,False,False,0.4278511163154487,0.4278511163154487,Bienen unterstützen die Bestäubung zahlreicher Blütenpflanzen.,
hybrid,256,q11,known,Wie viele Arme besitzt ein Oktopus?,f11,f11,f11,True,True,False,False,0.7637793900456346,0.7637793900456346,Ein Oktopus besitzt acht Arme.,
hybrid,256,q12,known,Wie viele Beine besitzen Spinnen?,f12,f12,f12,True,True,False,False,0.7641881272016501,0.7641881272016501,Spinnen besitzen acht Beine.,
hybrid,256,q13,known,Sind Wale Säugetiere?,f13,f13,f13,True,True,False,False,0.3651905618814088,0.3651905618814088,Wale gehören zu den Säugetieren und atmen Luft.,
hybrid,256,q14,known,Leitet Kupfer elektrischen Strom?,f14,f14,f14,True,True,False,False,0.8468548113212038,0.8468548113212038,Kupfer leitet elektrischen Strom sehr gut.,
hybrid,256,q15,known,Warum kann Fensterglas unter Belastung brechen?,f15,f15,f15,True,True,False,False,0.7726887144602559,0.7726887144602559,Gewöhnliches Fensterglas ist spröde und kann unter Belastung brechen.,
hybrid,256,q16,known,In welche Anteile zerlegt eine Fourierreihe periodische Funktionen?,f16,f16,f16,True,True,False,False,0.6158899928997775,0.6158899928997775,Eine Fourierreihe zerlegt eine periodische Funktion in Sinus- und Kosinusanteile.,
hybrid,256,q17,known,Wie entsteht Interferenz zwischen Wellen?,f17,f17,f17,True,True,False,False,0.5977109465754838,0.5977109465754838,Interferenz entsteht durch die Überlagerung mehrerer Wellen.,
hybrid,256,q18,known,Wie berechnet man die Wellenlänge aus Frequenz und Geschwindigkeit?,f18,f18,f18,True,True,False,False,0.5040671642129815,0.5040671642129815,Die Wellenlänge ergibt sich aus der Ausbreitungsgeschwindigkeit geteilt durch die Frequenz.,
hybrid,256,q19,known,Was berechnet der FFT-Algorithmus?,f19,f19,f19,True,True,False,False,0.4772788344111053,0.4772788344111053,Die FFT ist ein schneller Algorithmus zur Berechnung der diskreten Fouriertransformation.,
hybrid,256,q20,known,Wie kodiert UTF-8 Unicode-Zeichen?,f20,f20,f20,True,True,False,False,0.7982033515880209,0.7982033515880209,UTF-8 kodiert Unicode-Zeichen als Folgen von einem bis vier Bytes.,
hybrid,256,q21,known,Sind Python-Listen veränderbar und geordnet?,f21,f21,f21,True,True,False,False,0.4776000705658687,0.4776000705658687,Python-Listen sind geordnete veränderbare Folgen von Objekten.,
hybrid,256,q22,known,Was bedeutet aufsteigende Sortierung bei Zahlen?,f22,f22,f22,True,True,False,False,0.646820030126282,0.646820030126282,Aufsteigende Sortierung ordnet Zahlen von klein nach groß.,
hybrid,256,q23,known,Wie hilft eine kryptografische Prüfsumme bei Veränderungen der Daten?,f23,f23,f23,True,True,False,False,0.7108417601012634,0.7108417601012634,Eine kryptografische Prüfsumme kann Veränderungen gespeicherter Daten erkennbar machen.,
hybrid,256,q24,known,Was speichert ein Kondensator?,f24,f24,f24,True,True,False,False,0.5311093740929522,0.5311093740929522,Ein Kondensator speichert elektrische Ladung und Energie im elektrischen Feld.,
hybrid,256,q25,known,Welche Einheit hat der elektrische Widerstand?,f25,f25,f25,True,True,False,False,0.6280351276705742,0.6280351276705742,Der elektrische Widerstand wird in Ohm gemessen.,
hybrid,256,q26,known,In welcher Einheit misst man elektrische Stromstärke?,f26,f26,f26,True,True,False,False,0.547964639009502,0.547964639009502,Die elektrische Stromstärke wird in Ampere gemessen.,
hybrid,256,q27,known,Welche Einheit verwendet man für elektrische Spannung?,f27,f27,f27,True,True,False,False,0.522087101353638,0.522087101353638,Die elektrische Spannung wird in Volt gemessen.,
hybrid,256,q28,known,Was schwingt im Inneren einer Flöte?,f28,f28,f28,True,True,False,False,0.4822312882472073,0.4822312882472073,Bei einer Flöte schwingt hauptsächlich die Luftsäule im Instrument.,
hybrid,256,q29,known,Wie erzeugen gestrichene Saiten einer Geige Schall?,f29,f29,f29,True,True,False,False,0.6506214840953236,0.6506214840953236,Bei einer Geige regen gestrichene Saiten den schallabstrahlenden Korpus an.,
hybrid,256,q30,known,Welche Größe misst man in Kilogramm?,f30,f30,f30,True,True,False,False,0.3433861556767478,0.3433861556767478,Das Kilogramm ist die SI-Einheit der Masse.,
